,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
0,uv,astral-sh/uv,['written-in-rust'],package-managers,https://github.com/astral-sh/uv,https://github.com/astral-sh/uv,Apache-2.0,2023-10-02 20:24:11,2026-02-19 18:29:58,2026-02-19 16:12:34,8478,606.0,2564,153,9513,2338,6208,79463,2026-02-17 22:04:18,0.10.4,97442951.0,8120245.0,100.0,"An extremely fast Python package and project manager, written in Rust.",14810.0,14810.0,512.0,45,True,1,
1,ruff,astral-sh/ruff,['written-in-rust'],linters,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44,2026-02-19 18:43:25,2026-02-19 18:43:25,14187,1277.0,1772,96,14979,1648,6104,45843,2026-02-13 04:56:49,0.15.1,4204761.0,191125.0,100.0,"An extremely fast Python linter and code formatter, written in Rust.",154670.0,154670.0,810.0,44,True,1,44.0
2,cython,cython/cython,['written-in-cpp'],compilers,https://github.com/cython/cython,https://github.com/cython/cython,Apache-2.0,2010-11-21 07:44:20,2026-02-18 15:42:17,2026-02-18 15:42:16,20052,307.0,1577,232,3363,1332,2813,10623,2026-01-04 13:13:45,3.2.4,418269.0,8365.0,57.0,The most widely used Python to C compiler.,213663.0,213663.0,581.0,43,True,1,
3,maturin,PyO3/maturin,['written-in-rust'],build-tools,https://github.com/PyO3/maturin,https://github.com/PyO3/maturin,Apache-2.0,2018-07-21 21:27:46,2026-02-19 14:22:25,2026-02-19 14:21:13,3886,121.0,376,32,1980,56,753,5413,2026-02-19 14:54:44,1.12.3,5504197.0,134248.0,100.0,"Build and publish crates with pyo3, cffi and uniffi bindings as well as rust binaries as python packages.",5137.0,5137.0,201.0,36,True,1,
4,RustPython,RustPython/RustPython,['written-in-rust'],interpreters,https://github.com/RustPython/RustPython,https://github.com/RustPython/RustPython,MIT,2018-05-28 19:27:01,2026-02-18 23:48:33,2026-02-18 23:48:33,15969,1138.0,1373,172,5822,278,1023,21805,,,1821.0,130.0,43.0,A Python Interpreter written in Rust.,891.0,891.0,480.0,35,True,1,
5,ty,astral-sh/ty,['written-in-rust'],type-checkers,https://github.com/astral-sh/ty,https://github.com/astral-sh/ty,MIT,2025-05-02 16:37:51,2026-02-19 17:12:06,2026-02-19 17:12:03,387,152.0,215,54,434,710,1709,17283,2026-02-13 13:28:03,0.0.17,187783.0,20864.0,58.0,"An extremely fast Python type checker and language server, written in Rust.",2730.0,2730.0,38.0,34,True,1,
6,pixi,prefix-dev/pixi,['written-in-rust'],package-managers,https://github.com/prefix-dev/pixi,https://github.com/prefix-dev/pixi,BSD-3-Clause,2023-04-28 10:51:16,2026-02-19 15:13:36,2026-02-19 15:11:14,2857,235.0,433,27,2935,574,1674,6394,2026-01-19 15:43:02,0.63.2,4512354.0,167124.0,100.0,Package management made easy.,5.0,5.0,240.0,33,True,2,
7,memray,bloomberg/memray,['written-in-cpp'],profilers,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11,2026-02-18 22:23:51,2026-02-16 20:00:47,1422,15.0,432,58,511,43,218,14880,2025-10-16 01:34:49,1.19.1,,,32.0,Memray is a memory profiler for Python.,1897.0,1897.0,61.0,29,True,1,
8,pyrefly,facebook/pyrefly,['written-in-rust'],type-checkers,https://github.com/facebook/pyrefly,https://github.com/facebook/pyrefly,MIT,2025-02-19 21:09:33,2026-02-19 17:26:41,2026-02-19 17:24:22,11241,1975.0,278,20,762,384,1288,5390,2026-02-18 21:15:28,0.53.0,99.0,12.0,34.0,A fast type checker and language server for Python.,,,190.0,28,True,2,
9,rye,astral-sh/rye,['written-in-rust'],package-managers,https://github.com/astral-sh/rye,https://github.com/astral-sh/rye,MIT,2023-04-22 22:23:54,2026-02-05 00:39:05,2025-08-18 16:52:35,838,,462,58,588,310,372,14302,2025-02-26 23:56:38,0.44.0,4800028.0,145455.0,48.0,a Hassle-Free Python Experience.,1.0,1.0,111.0,26,True,3,
10,robyn,sparckles/Robyn,['written-in-rust'],web-servers,https://github.com/sparckles/Robyn,https://github.com/sparckles/Robyn,BSD-2-Clause,2021-06-18 09:32:00,2026-02-16 18:05:07,2026-02-15 21:43:18,768,31.0,320,51,716,131,445,7056,2026-02-15 06:57:06,0.78.0,,,100.0,Robyn is a Super Fast Async Python Web Framework with a Rust runtime.,243.0,243.0,84.0,26,True,1,
11,granian,emmett-framework/granian,['written-in-rust'],web-servers,https://github.com/emmett-framework/granian,https://github.com/emmett-framework/granian,BSD-3-Clause,2022-04-15 16:41:30,2026-02-15 00:40:09,2026-02-08 18:51:49,779,33.0,147,37,378,32,296,5068,2026-02-08 20:03:09,2.7.1,,,100.0,A Rust HTTP server for Python applications.,1009.0,1009.0,44.0,26,True,1,
12,codon,exaloop/codon,['written-in-cpp'],compilers,https://github.com/exaloop/codon,https://github.com/exaloop/codon,Apache-2.0,2021-09-27 17:56:34,2026-02-18 18:51:10,2026-02-18 18:51:09,938,19.0,590,138,163,79,422,16602,2026-02-08 03:11:34,0.19.5,53861.0,1417.0,19.0,"A high-performance, zero-overhead, extensible Python compiler with built-in NumPy support.",,,20.0,25,True,3,
13,mamba,mamba-org/mamba,['written-in-cpp'],package-managers,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10,2026-02-19 18:17:30,2026-02-19 18:17:29,3259,41.0,427,46,2154,397,1609,7914,2026-01-08 20:30:21,2.5.0,,,85.0,The Fast Cross-Platform Package Manager.,,,179.0,25,True,3,
14,uWSGI,unbit/uwsgi,['written-in-cpp'],web-servers,https://github.com/unbit/uwsgi,https://github.com/unbit/uwsgi,,2011-10-09 07:25:31,2025-10-11 19:16:25,2025-10-11 19:11:09,6933,,682,108,961,779,1006,3545,,,,,,uWSGI application server container.,60716.0,60716.0,374.0,24,False,3,
15,pyston,pyston/pyston,['written-in-cpp'],interpreters,https://github.com/pyston/pyston,https://github.com/pyston/pyston,,2021-03-01 22:38:24,2024-08-12 16:30:59,2024-08-12 16:30:56,107480,,95,35,215,37,58,2505,2022-09-26 19:13:22,pyston_2.3.5,36138.0,634.0,7.0,(No longer maintained) A faster and highly-compatible implementation of the Python programming language.,,,1036.0,20,False,2,
16,gpython,go-python/gpython,['written-in-go'],interpreters,https://github.com/go-python/gpython,https://github.com/go-python/gpython,BSD-3-Clause,2018-08-01 20:08:19,2025-10-13 13:10:51,2025-10-13 13:10:51,586,,100,22,143,51,56,993,2023-06-28 08:00:04,0.2.0,999.0,11.0,6.0,gpython is a python interpreter written in go batteries not included.,229.0,229.0,24.0,20,True,2,
17,pylyzer,mtshiba/pylyzer,['written-in-rust'],type-checkers,https://github.com/mtshiba/pylyzer,https://github.com/mtshiba/pylyzer,MIT,2022-12-12 13:15:29,2025-05-10 02:10:33,2025-05-10 02:10:28,384,,41,15,11,27,92,2868,2025-02-25 08:42:22,0.0.82,38017.0,1000.0,82.0,"A fast, feature-rich static code analyzer & language server for Python.",1.0,1.0,7.0,17,True,3,
18,zuban,zubanls/zuban,['written-in-rust'],type-checkers,https://github.com/zubanls/zuban,https://github.com/zubanls/zuban,,2024-10-14 15:53:54,2026-02-19 01:45:01,2026-02-19 01:44:39,12658,465.0,20,5,19,37,240,800,,,,,,Python Type Checker / Language Server.,,,6.0,16,False,3,
