,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
0,ruff,astral-sh/ruff,['written-in-rust'],linters,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44,2026-07-16 18:59:49,2026-07-16 18:54:02,16200.0,1232.0,2233.0,108.0,17997.0,1681.0,6462.0,48631.0,2026-07-16 15:15:10,0.15.22,6032961.0,262302.0,100.0,"An extremely fast Python linter and code formatter, written in Rust.",212053.0,212053.0,926.0,44,True,1.0,
1,cython,cython/cython,['written-in-cpp'],compilers,https://github.com/cython/cython,https://github.com/cython/cython,Apache-2.0,2010-11-21 07:44:20,2026-07-16 18:45:02,2026-07-16 18:45:01,20476.0,293.0,1585.0,231.0,3594.0,1340.0,2866.0,10798.0,2026-06-30 07:35:29,3.2.8,366330.0,6660.0,61.0,The most widely used Python to C compiler.,216669.0,216669.0,593.0,42,True,1.0,
2,maturin,PyO3/maturin,['written-in-rust'],build-tools,https://github.com/PyO3/maturin,https://github.com/PyO3/maturin,Apache-2.0,2018-07-21 21:27:46,2026-07-14 03:20:31,2026-07-14 03:20:29,4058.0,85.0,414.0,33.0,2142.0,40.0,838.0,5700.0,2026-06-19 05:03:56,1.14.1,8234958.0,182999.0,100.0,"Build and publish crates with pyo3, cffi and uniffi bindings as well as rust binaries as python packages.",6376.0,6376.0,220.0,36,True,1.0,
3,ty,astral-sh/ty,['written-in-rust'],type-checkers,https://github.com/astral-sh/ty,https://github.com/astral-sh/ty,MIT,2025-05-02 16:37:51,2026-07-16 10:19:10,2026-07-16 07:14:45,573.0,121.0,315.0,51.0,643.0,819.0,2549.0,19206.0,2026-07-16 10:19:10,0.0.60,128827.0,9201.0,100.0,"An extremely fast Python type checker and language server, written in Rust.",8129.0,8129.0,49.0,35,True,1.0,
4,RustPython,RustPython/RustPython,['written-in-rust'],interpreters,https://github.com/RustPython/RustPython,https://github.com/RustPython/RustPython,MIT,2018-05-28 19:27:01,2026-07-16 18:30:12,2026-07-16 15:19:31,16969.0,568.0,1435.0,168.0,6847.0,287.0,1086.0,22196.0,,,1334.0,83.0,1.0,A Python Interpreter written in Rust.,896.0,896.0,508.0,33,True,1.0,
5,pixi,prefix-dev/pixi,['written-in-rust'],package-managers,https://github.com/prefix-dev/pixi,https://github.com/prefix-dev/pixi,BSD-3-Clause,2023-04-28 10:51:16,2026-07-16 12:15:41,2026-07-16 10:26:06,3424.0,403.0,539.0,29.0,3663.0,520.0,2049.0,7439.0,2026-07-15 09:12:13,0.73.0,5213217.0,200508.0,100.0,"Powerful system-level package manager for Linux, macOS and Windows written in Rust building on top of the Conda..",5.0,5.0,276.0,33,True,1.0,
6,pyrefly,facebook/pyrefly,['written-in-rust'],type-checkers,https://github.com/facebook/pyrefly,https://github.com/facebook/pyrefly,MIT,2025-02-19 21:09:33,2026-07-16 18:48:22,2026-07-16 18:45:27,14411.0,1789.0,435.0,22.0,1538.0,514.0,2073.0,6782.0,2026-06-18 23:46:43,1.1.1,3577.0,275.0,59.0,A fast type checker and language server for Python.,,,288.0,31,True,2.0,
7,memray,bloomberg/memray,['written-in-cpp'],profilers,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11,2026-07-15 20:22:52,2026-07-15 20:22:50,1492.0,43.0,452.0,61.0,581.0,28.0,246.0,15167.0,2026-04-08 17:49:48,1.19.3,,,34.0,Memray is a memory profiler for Python.,24.0,24.0,72.0,27,True,1.0,-2.0
8,granian,emmett-framework/granian,['written-in-rust'],web-servers,https://github.com/emmett-framework/granian,https://github.com/emmett-framework/granian,BSD-3-Clause,2022-04-15 16:41:30,2026-07-03 11:52:42,2026-07-03 11:31:03,818.0,27.0,165.0,40.0,409.0,41.0,316.0,5489.0,2026-07-03 12:42:16,2.7.9,,,100.0,A Rust HTTP server for Python applications.,1372.0,1372.0,47.0,27,True,1.0,
9,codon,exaloop/codon,['written-in-cpp'],compilers,https://github.com/exaloop/codon,https://github.com/exaloop/codon,Apache-2.0,2021-09-27 17:56:34,2026-07-06 13:51:19,2026-07-06 13:51:19,967.0,18.0,601.0,136.0,204.0,97.0,440.0,16811.0,2026-03-04 00:09:30,0.19.6,59371.0,1380.0,20.0,"A high-performance, zero-overhead, extensible Python compiler with built-in NumPy support.",,,21.0,26,True,3.0,
10,mamba,mamba-org/mamba,['written-in-cpp'],package-managers,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10,2026-07-13 07:52:33,2026-07-13 07:52:33,3380.0,76.0,437.0,46.0,2278.0,400.0,1661.0,8069.0,2026-06-09 07:37:31,2.8.1,,,98.0,The Fast Cross-Platform Package Manager.,,,183.0,26,True,2.0,
11,robyn,sparckles/Robyn,['written-in-rust'],web-servers,https://github.com/sparckles/Robyn,https://github.com/sparckles/Robyn,BSD-2-Clause,2021-06-18 09:32:00,2026-07-13 18:40:46,2026-06-25 01:00:17,833.0,38.0,333.0,48.0,803.0,49.0,545.0,7293.0,2026-06-25 01:01:15,0.88.0,,,100.0,Robyn is a Super Fast Async Python Web Framework with a Rust runtime.,256.0,256.0,90.0,26,True,3.0,
12,rye,astral-sh/rye,['written-in-rust'],package-managers,https://github.com/astral-sh/rye,https://github.com/astral-sh/rye,MIT,2023-04-22 22:23:54,2026-02-05 00:39:05,2025-08-18 16:52:35,838.0,,464.0,59.0,588.0,310.0,372.0,14193.0,2025-02-26 23:56:38,0.44.0,5334896.0,140392.0,48.0,a Hassle-Free Python Experience.,,,111.0,25,True,3.0,
13,uWSGI,unbit/uwsgi,['written-in-cpp'],web-servers,https://github.com/unbit/uwsgi,https://github.com/unbit/uwsgi,,2011-10-09 07:25:31,2025-10-11 19:16:25,2025-10-11 19:11:09,6933.0,,681.0,108.0,971.0,793.0,1009.0,3546.0,,,,,,uWSGI application server container.,61021.0,61021.0,375.0,24,False,3.0,
14,pyflow,David-OConnor/pyflow,['written-in-rust'],package-managers,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29,2026-03-21 20:37:57,2026-03-21 20:37:56,380.0,,46.0,22.0,56.0,62.0,75.0,1338.0,2021-07-02 13:10:00,0.3.1,9625.0,115.0,26.0,An installation and dependency system for Python.,44.0,44.0,30.0,21,True,3.0,
15,zuban,zubanls/zuban,['written-in-rust'],type-checkers,https://github.com/zubanls/zuban,https://github.com/zubanls/zuban,,2024-10-14 15:53:54,2026-07-14 09:06:50,2026-07-14 09:06:20,13294.0,356.0,37.0,6.0,32.0,84.0,373.0,1134.0,2026-06-23 08:39:57,0.9.0,,,7.0,Python Type Checker / Language Server.,,,13.0,21,False,3.0,
16,gpython,go-python/gpython,['written-in-go'],interpreters,https://github.com/go-python/gpython,https://github.com/go-python/gpython,BSD-3-Clause,2018-08-01 20:08:19,2026-07-03 14:23:22,2026-03-02 13:02:41,590.0,,105.0,23.0,148.0,49.0,59.0,1014.0,2023-06-28 08:00:04,0.2.0,1073.0,11.0,6.0,gpython is a python interpreter written in go batteries not included.,248.0,248.0,24.0,21,True,2.0,
17,pyston,pyston/pyston,['written-in-cpp'],interpreters,https://github.com/pyston/pyston,https://github.com/pyston/pyston,,2021-03-01 22:38:24,2024-08-12 16:30:59,2024-08-12 16:30:56,107480.0,,96.0,35.0,217.0,37.0,59.0,2496.0,2022-09-26 19:13:22,pyston_2.3.5,37541.0,605.0,7.0,(No longer maintained) A faster and highly-compatible implementation of the Python programming language.,,,1039.0,20,False,3.0,
18,pylyzer,mtshiba/pylyzer,['written-in-rust'],type-checkers,https://github.com/mtshiba/pylyzer,https://github.com/mtshiba/pylyzer,MIT,2022-12-12 13:15:29,2025-05-10 02:10:33,2025-05-10 02:10:28,384.0,,43.0,14.0,11.0,8.0,111.0,2864.0,2025-02-25 08:42:22,0.0.82,39921.0,928.0,82.0,"A fast, feature-rich static code analyzer & language server for Python.",1.0,1.0,7.0,17,False,3.0,
