,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
10,granian,emmett-framework/granian,['written-in-rust'],web-servers,https://github.com/emmett-framework/granian,https://github.com/emmett-framework/granian,BSD-3-Clause,2022-04-15 16:41:30,2026-02-24 22:03:47,2026-02-24 21:41:41,784.0,38.0,147.0,37.0,381.0,31.0,299.0,5093.0,2026-02-24 23:04:33,2.7.2,,,100.0,A Rust HTTP server for Python applications.,1029.0,1029.0,45.0,26,True,1.0,
11,codon,exaloop/codon,['written-in-cpp'],compilers,https://github.com/exaloop/codon,https://github.com/exaloop/codon,Apache-2.0,2021-09-27 17:56:34,2026-02-18 18:51:10,2026-02-18 18:51:09,938.0,14.0,592.0,138.0,163.0,83.0,422.0,16646.0,2026-02-08 03:11:34,0.19.5,54063.0,1422.0,19.0,"A high-performance, zero-overhead, extensible Python compiler with built-in NumPy support.",,,20.0,25,True,3.0,
12,mamba,mamba-org/mamba,['written-in-cpp'],package-managers,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10,2026-02-26 14:51:22,2026-02-26 14:51:22,3261.0,37.0,426.0,46.0,2158.0,399.0,1609.0,7924.0,2026-01-08 20:30:21,2.5.0,,,85.0,The Fast Cross-Platform Package Manager.,,,179.0,25,True,3.0,
13,uWSGI,unbit/uwsgi,['written-in-cpp'],web-servers,https://github.com/unbit/uwsgi,https://github.com/unbit/uwsgi,,2011-10-09 07:25:31,2025-10-11 19:16:25,2025-10-11 19:11:09,6933.0,,681.0,108.0,962.0,779.0,1006.0,3544.0,,,,,,uWSGI application server container.,60726.0,60726.0,374.0,24,False,3.0,
14,pyston,pyston/pyston,['written-in-cpp'],interpreters,https://github.com/pyston/pyston,https://github.com/pyston/pyston,,2021-03-01 22:38:24,2024-08-12 16:30:59,2024-08-12 16:30:56,107480.0,,94.0,35.0,215.0,37.0,58.0,2506.0,2022-09-26 19:13:22,pyston_2.3.5,36231.0,635.0,7.0,(No longer maintained) A faster and highly-compatible implementation of the Python programming language.,,,1036.0,20,False,2.0,
15,gpython,go-python/gpython,['written-in-go'],interpreters,https://github.com/go-python/gpython,https://github.com/go-python/gpython,BSD-3-Clause,2018-08-01 20:08:19,2026-02-25 09:11:23,2026-02-25 09:11:23,588.0,2.0,101.0,22.0,144.0,50.0,57.0,993.0,2023-06-28 08:00:04,0.2.0,999.0,11.0,6.0,gpython is a python interpreter written in go batteries not included.,230.0,230.0,24.0,20,True,2.0,
16,pylyzer,mtshiba/pylyzer,['written-in-rust'],type-checkers,https://github.com/mtshiba/pylyzer,https://github.com/mtshiba/pylyzer,MIT,2022-12-12 13:15:29,2025-05-10 02:10:33,2025-05-10 02:10:28,384.0,,41.0,15.0,11.0,27.0,92.0,2871.0,2025-02-25 08:42:22,0.0.82,38146.0,1003.0,82.0,"A fast, feature-rich static code analyzer & language server for Python.",1.0,1.0,7.0,17,True,3.0,
17,zuban,zubanls/zuban,['written-in-rust'],type-checkers,https://github.com/zubanls/zuban,https://github.com/zubanls/zuban,,2024-10-14 15:53:54,2026-02-26 15:31:36,2026-02-26 15:29:10,12703.0,462.0,20.0,6.0,19.0,37.0,246.0,806.0,,,,,,Python Type Checker / Language Server.,,,6.0,16,False,3.0,
18,PyCrucible,razorblade23/PyCrucible,['written-in-rust'],build-tools,https://github.com/razorblade23/PyCrucible,https://github.com/razorblade23/PyCrucible,,2025-03-19 11:52:02,2026-02-17 16:45:02,2026-02-17 16:38:15,272.0,17.0,6.0,7.0,24.0,7.0,26.0,185.0,2026-02-04 23:44:07,0.4.3,258.0,23.0,44.0,"A robust, cross-platform builder and launcher for Python apps using UV. Built with Rust.",2.0,2.0,4.0,15,False,1.0,
19,osmium,Rexicon226/osmium,['written-in-zig'],interpreters,https://github.com/Rexicon226/osmium,https://github.com/Rexicon226/osmium,GPL-3.0,2023-12-20 18:26:16,2024-12-31 04:50:47,2024-12-31 04:49:54,142.0,,5.0,1.0,17.0,1.0,1.0,61.0,,,,,,A Python Interpreter written in Zig.,,,,5,False,3.0,
20,maturin,PyO3/maturin,['written-in-rust'],build-tools,,,,,,,,,,,,,,,,,,,,,,,,0,False,,-36.0
