,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
10,robyn,sparckles/Robyn,['written-in-rust'],web-servers,https://github.com/sparckles/Robyn,https://github.com/sparckles/Robyn,BSD-2-Clause,2021-06-18 09:32:00,2026-03-16 18:18:05,2026-03-13 19:06:44,777.0,38.0,325.0,51.0,729.0,125.0,453.0,7155.0,2026-03-13 21:42:32,0.81.0,,,100.0,Robyn is a Super Fast Async Python Web Framework with a Rust runtime.,245.0,245.0,85.0,26,True,3.0,
11,codon,exaloop/codon,['written-in-cpp'],compilers,https://github.com/exaloop/codon,https://github.com/exaloop/codon,Apache-2.0,2021-09-27 17:56:34,2026-03-04 00:09:22,2026-03-03 21:48:01,943.0,19.0,595.0,138.0,168.0,89.0,424.0,16678.0,2026-03-04 00:09:30,0.19.6,54573.0,1399.0,20.0,"A high-performance, zero-overhead, extensible Python compiler with built-in NumPy support.",,,20.0,25,True,3.0,
12,mamba,mamba-org/mamba,['written-in-cpp'],package-managers,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10,2026-03-19 08:39:29,2026-03-19 08:39:29,3274.0,41.0,432.0,46.0,2179.0,402.0,1613.0,7962.0,2026-01-08 20:30:21,2.5.0,,,85.0,The Fast Cross-Platform Package Manager.,,,179.0,25,True,3.0,-1.0
13,uWSGI,unbit/uwsgi,['written-in-cpp'],web-servers,https://github.com/unbit/uwsgi,https://github.com/unbit/uwsgi,,2011-10-09 07:25:31,2025-10-11 19:16:25,2025-10-11 19:11:09,6933.0,,680.0,109.0,963.0,779.0,1006.0,3543.0,,,,,,uWSGI application server container.,60780.0,60780.0,374.0,24,False,3.0,
14,gpython,go-python/gpython,['written-in-go'],interpreters,https://github.com/go-python/gpython,https://github.com/go-python/gpython,BSD-3-Clause,2018-08-01 20:08:19,2026-03-02 13:02:41,2026-03-02 13:02:41,590.0,4.0,101.0,22.0,147.0,48.0,59.0,993.0,2023-06-28 08:00:04,0.2.0,999.0,10.0,6.0,gpython is a python interpreter written in go batteries not included.,230.0,230.0,24.0,21,True,2.0,
15,pyston,pyston/pyston,['written-in-cpp'],interpreters,https://github.com/pyston/pyston,https://github.com/pyston/pyston,,2021-03-01 22:38:24,2024-08-12 16:30:59,2024-08-12 16:30:56,107480.0,,94.0,35.0,215.0,37.0,58.0,2507.0,2022-09-26 19:13:22,pyston_2.3.5,36628.0,631.0,7.0,(No longer maintained) A faster and highly-compatible implementation of the Python programming language.,,,1036.0,20,False,3.0,
16,pylyzer,mtshiba/pylyzer,['written-in-rust'],type-checkers,https://github.com/mtshiba/pylyzer,https://github.com/mtshiba/pylyzer,MIT,2022-12-12 13:15:29,2025-05-10 02:10:33,2025-05-10 02:10:28,384.0,,41.0,15.0,11.0,25.0,94.0,2873.0,2025-02-25 08:42:22,0.0.82,38373.0,983.0,82.0,"A fast, feature-rich static code analyzer & language server for Python.",1.0,1.0,7.0,17,True,3.0,
17,zuban,zubanls/zuban,['written-in-rust'],type-checkers,https://github.com/zubanls/zuban,https://github.com/zubanls/zuban,,2024-10-14 15:53:54,2026-03-19 16:53:08,2026-03-19 16:46:54,12780.0,406.0,21.0,6.0,20.0,42.0,274.0,891.0,,,,,,Python Type Checker / Language Server.,,,6.0,17,False,3.0,
18,PyCrucible,razorblade23/PyCrucible,['written-in-rust'],build-tools,https://github.com/razorblade23/PyCrucible,https://github.com/razorblade23/PyCrucible,,2025-03-19 11:52:02,2026-03-12 17:02:33,2026-03-12 17:02:32,276.0,21.0,6.0,7.0,24.0,7.0,27.0,191.0,2026-02-26 23:20:50,0.4.4,289.0,24.0,45.0,"A robust, cross-platform builder and launcher for Python apps using UV. Built with Rust.",2.0,2.0,4.0,15,False,3.0,
19,osmium,Rexicon226/osmium,['written-in-zig'],interpreters,https://github.com/Rexicon226/osmium,https://github.com/Rexicon226/osmium,GPL-3.0,2023-12-20 18:26:16,2024-12-31 04:50:47,2024-12-31 04:49:54,142.0,,5.0,1.0,17.0,1.0,1.0,61.0,,,,,,A Python Interpreter written in Zig.,,,,5,False,3.0,
20,uv,astral-sh/uv,['written-in-rust'],package-managers,,,,,,,,,,,,,,,,,,,,,,,,0,False,,-45.0
