,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
0,uv,astral-sh/uv,['written-in-rust'],package-managers,https://github.com/astral-sh/uv,https://github.com/astral-sh/uv,Apache-2.0,2023-10-02 20:24:11,2026-06-11 20:10:19,2026-06-11 17:39:38,9339,667.0,3173,170,10715,2326,6695,86274,2026-06-11 18:20:26,0.11.21,96254084.0,8021173.0,100.0,"An extremely fast Python package and project manager, written in Rust.",17494.0,17494.0,560.0,46,True,1,
1,ruff,astral-sh/ruff,['written-in-rust'],linters,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44,2026-06-11 20:12:47,2026-06-11 17:08:53,15596,1074.0,2133,105,17069,1662,6409,47936,2026-06-11 17:57:00,0.15.17,6040357.0,262624.0,100.0,"An extremely fast Python linter and code formatter, written in Rust.",197994.0,197994.0,905.0,44,True,1,
2,cython,cython/cython,['written-in-cpp'],compilers,https://github.com/cython/cython,https://github.com/cython/cython,Apache-2.0,2010-11-21 07:44:20,2026-06-11 18:31:23,2026-06-11 18:31:23,20301,200.0,1582,231,3525,1348,2839,10769,2026-05-23 19:29:49,3.2.5,500658.0,9271.0,58.0,The most widely used Python to C compiler.,215923.0,215923.0,588.0,43,True,1,
3,maturin,PyO3/maturin,['written-in-rust'],build-tools,https://github.com/PyO3/maturin,https://github.com/PyO3/maturin,Apache-2.0,2018-07-21 21:27:46,2026-06-08 16:56:02,2026-06-05 22:24:28,4027,91.0,406,32,2112,36,828,5646,2026-05-11 06:54:20,1.13.3,7425274.0,168756.0,100.0,"Build and publish crates with pyo3, cffi and uniffi bindings as well as rust binaries as python packages.",6074.0,6074.0,214.0,36,True,1,
4,ty,astral-sh/ty,['written-in-rust'],type-checkers,https://github.com/astral-sh/ty,https://github.com/astral-sh/ty,MIT,2025-05-02 16:37:51,2026-06-11 16:30:32,2026-06-11 10:48:19,522,108.0,297,53,585,796,2361,18918,2026-06-10 22:37:01,0.0.48,216621.0,16663.0,89.0,"An extremely fast Python type checker and language server, written in Rust.",6867.0,6867.0,47.0,35,True,1,
5,RustPython,RustPython/RustPython,['written-in-rust'],interpreters,https://github.com/RustPython/RustPython,https://github.com/RustPython/RustPython,MIT,2018-05-28 19:27:01,2026-06-11 15:11:13,2026-06-11 09:45:34,16793,567.0,1411,169,6654,283,1071,22114,,,1045.0,69.0,1.0,A Python Interpreter written in Rust.,896.0,896.0,498.0,33,True,1,
6,pixi,prefix-dev/pixi,['written-in-rust'],package-managers,https://github.com/prefix-dev/pixi,https://github.com/prefix-dev/pixi,BSD-3-Clause,2023-04-28 10:51:16,2026-06-11 15:04:12,2026-06-11 14:51:23,3263,354.0,527,29,3484,506,1981,7275,2026-06-08 14:14:44,0.70.2,5868112.0,217337.0,100.0,"Powerful system-level package manager for Linux, macOS and Windows written in Rust building on top of the Conda..",5.0,5.0,271.0,33,True,2,
7,pyrefly,facebook/pyrefly,['written-in-rust'],type-checkers,https://github.com/facebook/pyrefly,https://github.com/facebook/pyrefly,MIT,2025-02-19 21:09:33,2026-06-11 17:38:49,2026-06-11 17:35:08,13756,1905.0,393,21,1329,523,1875,6622,2026-05-12 20:13:51,1.0.0,1716.0,143.0,55.0,A fast type checker and language server for Python.,,,264.0,30,True,2,
8,memray,bloomberg/memray,['written-in-cpp'],profilers,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11,2026-06-11 00:42:31,2026-06-11 00:42:29,1473,37.0,454,61,569,29,244,15113,2026-04-08 17:49:48,1.19.3,,,34.0,Memray is a memory profiler for Python.,2166.0,2166.0,71.0,29,True,1,-1.0
9,granian,emmett-framework/granian,['written-in-rust'],web-servers,https://github.com/emmett-framework/granian,https://github.com/emmett-framework/granian,BSD-3-Clause,2022-04-15 16:41:30,2026-06-10 18:45:24,2026-06-10 18:22:29,805,20.0,156,39,396,37,312,5409,2026-06-10 20:00:54,2.7.6,,,100.0,A Rust HTTP server for Python applications.,1270.0,1270.0,47.0,27,True,1,
