,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
0,ruff,astral-sh/ruff,['written-in-rust'],linters,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44,2025-11-20 18:21:56,2025-11-20 18:14:30,12885.0,983.0,1604.0,89.0,13400.0,1600.0,5885.0,43905.0,2025-11-13 20:06:01,0.14.5,3128965.0,148998.0,100.0,"An extremely fast Python linter and code formatter, written in Rust.",131392.0,131392.0,752.0,44,True,1.0,
1,ty,astral-sh/ty,['written-in-rust'],type-checkers,https://github.com/astral-sh/ty,https://github.com/astral-sh/ty,MIT,2025-05-02 16:37:51,2025-11-19 09:03:16,2025-11-19 09:03:14,234.0,54.0,135.0,52.0,259.0,460.0,880.0,13540.0,,,38098.0,6349.0,34.0,"An extremely fast Python type checker and language server, written in Rust.",441.0,441.0,26.0,28,True,1.0,
2,uv,astral-sh/uv,['written-in-rust'],package-managers,,,,,,,,,,,,,,,,,,,,,,,,0,False,,-38.0
