,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
10,robyn,sparckles/Robyn,['written-in-rust'],web-servers,https://github.com/sparckles/Robyn,https://github.com/sparckles/Robyn,BSD-2-Clause,2021-06-18 09:32:00,2026-02-05 01:15:08,2026-02-05 01:15:06,758,21.0,320,51,703,140,434,7031,2026-01-25 14:04:24,0.76.0,,,100.0,Robyn is a Super Fast Async Python Web Framework with a Rust runtime.,242.0,242.0,83.0,26,True,1,
11,granian,emmett-framework/granian,['written-in-rust'],web-servers,https://github.com/emmett-framework/granian,https://github.com/emmett-framework/granian,BSD-3-Clause,2022-04-15 16:41:30,2026-02-02 10:32:18,2026-02-02 10:30:54,772,37.0,143,37,369,31,291,5013,2026-02-02 11:40:33,2.7.0,,,100.0,A Rust HTTP server for Python applications.,976.0,976.0,43.0,26,True,1,
12,codon,exaloop/codon,['written-in-cpp'],compilers,https://github.com/exaloop/codon,https://github.com/exaloop/codon,Apache-2.0,2021-09-27 17:56:34,2026-02-05 16:51:02,2026-01-23 20:27:22,930,11.0,589,138,160,75,418,16595,2025-11-27 23:32:25,0.19.4,53437.0,1406.0,18.0,"A high-performance, zero-overhead, extensible Python compiler with built-in NumPy support.",,,19.0,25,True,3,
13,mamba,mamba-org/mamba,['written-in-cpp'],package-managers,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10,2026-01-30 08:17:09,2026-01-30 08:17:08,3251,37.0,426,46,2145,398,1607,7903,2026-01-08 20:30:21,2.5.0,,,85.0,The Fast Cross-Platform Package Manager.,,,178.0,25,True,3,
14,uWSGI,unbit/uwsgi,['written-in-cpp'],web-servers,https://github.com/unbit/uwsgi,https://github.com/unbit/uwsgi,,2011-10-09 07:25:31,2025-10-11 19:16:25,2025-10-11 19:11:09,6933,,681,108,960,778,1006,3543,,,,,,uWSGI application server container.,60692.0,60692.0,374.0,24,False,3,
15,pyston,pyston/pyston,['written-in-cpp'],interpreters,https://github.com/pyston/pyston,https://github.com/pyston/pyston,,2021-03-01 22:38:24,2024-08-12 16:30:59,2024-08-12 16:30:56,107480,,96,35,215,37,58,2509,2022-09-26 19:13:22,pyston_2.3.5,35923.0,630.0,7.0,(No longer maintained) A faster and highly-compatible implementation of the Python programming language.,,,1034.0,20,False,2,
16,gpython,go-python/gpython,['written-in-go'],interpreters,https://github.com/go-python/gpython,https://github.com/go-python/gpython,BSD-3-Clause,2018-08-01 20:08:19,2025-10-13 13:10:51,2025-10-13 13:10:51,586,,100,22,142,51,56,991,2023-06-28 08:00:04,0.2.0,999.0,11.0,6.0,gpython is a python interpreter written in go batteries not included.,229.0,229.0,24.0,20,True,2,
17,pylyzer,mtshiba/pylyzer,['written-in-rust'],type-checkers,https://github.com/mtshiba/pylyzer,https://github.com/mtshiba/pylyzer,MIT,2022-12-12 13:15:29,2025-05-10 02:10:33,2025-05-10 02:10:28,384,,41,15,11,27,92,2874,2025-02-25 08:42:22,0.0.82,37698.0,992.0,82.0,"A fast, feature-rich static code analyzer & language server for Python.",1.0,1.0,7.0,17,True,3,
18,zuban,zubanls/zuban,['written-in-rust'],type-checkers,https://github.com/zubanls/zuban,https://github.com/zubanls/zuban,,2024-10-14 15:53:54,2026-02-04 11:01:35,2026-02-04 12:01:17,12560,460.0,20,5,18,35,221,780,,,,,,Python Type Checker / Language Server.,,,6.0,16,False,3,
19,PyCrucible,razorblade23/PyCrucible,['written-in-rust'],build-tools,https://github.com/razorblade23/PyCrucible,https://github.com/razorblade23/PyCrucible,,2025-03-19 11:52:02,2026-02-04 23:44:06,2026-02-04 23:43:42,270,40.0,5,8,23,4,24,183,2026-02-04 23:44:07,0.4.3,252.0,22.0,44.0,"A robust, cross-platform builder and launcher for Python apps using UV. Built with Rust.",2.0,2.0,4.0,15,False,3,-1.0
20,osmium,Rexicon226/osmium,['written-in-zig'],interpreters,https://github.com/Rexicon226/osmium,https://github.com/Rexicon226/osmium,GPL-3.0,2023-12-20 18:26:16,2024-12-31 04:50:47,2024-12-31 04:49:54,142,,5,1,17,1,1,61,,,,,,A Python Interpreter written in Zig.,,,,5,False,3,
